transaction_ref,customer_ref,customer_name,customer_success_rate,amount,payment_method,failure_code,retry_count,predicted_recovery_probability,recommended_action,actual_outcome,amount_recovered,timestamp
SIM-TXN-00556,CUST-0411,Rahul Sharma,78.64,1755.48,WALLET,AUTH_FAILED,0,47.0,ESCALATE,FAILED,0.0,2026-08-18 02:39:33.043570
SIM-TXN-00557,CUST-0314,Sneha Kulkarni,82.49,1652.29,CARD,BANK_TIMEOUT,1,83.0,RETRY,FAILED,0.0,2026-08-06 22:19:33.043570
SIM-TXN-00558,CUST-0455,Rohan Deshmukh,62.62,1726.68,UPI,BANK_ERROR,0,70.0,RETRY,SUCCESS,1726.68,2026-08-16 02:11:33.043570
SIM-TXN-00559,CUST-0007,Aditya More,76.91,3346.14,CARD,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-17 04:28:33.043570
SIM-TXN-00560,CUST-0266,Neha Shah,65.16,1742.74,UPI,AUTH_FAILED,1,42.0,ESCALATE,FAILED,0.0,2026-08-13 02:28:33.043570
SIM-TXN-00561,CUST-0247,Aditya More,68.63,3077.34,WALLET,BANK_ERROR,0,70.0,RETRY,FAILED,0.0,2026-08-27 04:49:33.043570
SIM-TXN-00562,CUST-0457,Aditya More,91.09,12840.0,UPI,UNKNOWN,0,40.0,ESCALATE,FAILED,0.0,2026-08-08 22:22:33.043570
SIM-TXN-00563,CUST-0259,Kunal Patil,82.44,4899.56,WALLET,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,SUCCESS,4899.56,2026-08-24 03:58:33.043570
SIM-TXN-00564,CUST-0165,Rohan Deshmukh,45.19,1880.29,NETBANKING,BANK_TIMEOUT,0,78.0,RETRY,SUCCESS,1880.29,2026-08-26 20:15:33.043570
SIM-TXN-00565,CUST-0330,Ananya Kulkarni,82.16,6380.3,CARD,BANK_ERROR,0,75.0,RETRY,SUCCESS,6380.3,2026-08-27 20:52:33.043570
SIM-TXN-00566,CUST-0230,Ananya Kulkarni,46.29,1760.83,WALLET,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,1760.83,2026-08-24 10:13:33.043570
SIM-TXN-00567,CUST-0382,Priya Patil,48.98,477.95,UPI,AUTH_FAILED,1,37.0,ESCALATE,SUCCESS,477.95,2026-08-27 03:30:33.043570
SIM-TXN-00568,CUST-0282,Priya Patil,69.1,1089.56,UPI,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-29 23:09:33.043570
SIM-TXN-00569,CUST-0327,Aditya More,70.84,546.41,CARD,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-22 13:16:33.043570
SIM-TXN-00570,CUST-0487,Aditya More,73.15,1842.34,UPI,BANK_ERROR,0,70.0,RETRY,FAILED,0.0,2026-08-16 21:34:33.043570
SIM-TXN-00571,CUST-0287,Aditya More,47.76,2476.83,WALLET,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-31 16:46:33.043570
SIM-TXN-00572,CUST-0187,Aditya More,65.27,9331.49,UPI,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,FAILED,0.0,2026-08-11 21:10:33.043570
SIM-TXN-00573,CUST-0002,Priya Patil,57.98,3170.17,NETBANKING,BANK_ERROR,2,40.0,STOP,NOT_ATTEMPTED,0.0,2026-08-25 13:06:33.043570
SIM-TXN-00574,CUST-0192,Priya Patil,66.12,2048.21,UPI,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,FAILED,0.0,2026-08-20 09:56:33.043570
SIM-TXN-00575,CUST-0055,Rohan Deshmukh,76.61,4738.73,CARD,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,4738.73,2026-08-19 16:06:33.043570
SIM-TXN-00576,CUST-0111,Rahul Sharma,67.36,416.17,CARD,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-17 04:04:33.043570
SIM-TXN-00577,CUST-0056,Neha Shah,65.23,2946.85,UPI,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-28 14:06:33.043570
SIM-TXN-00578,CUST-0064,Sneha Kulkarni,95.55,4521.92,WALLET,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,FAILED,0.0,2026-08-24 17:41:33.043570
SIM-TXN-00579,CUST-0069,Kunal Patil,77.28,747.8,UPI,UNKNOWN,2,10.0,STOP,NOT_ATTEMPTED,0.0,2026-08-04 00:01:33.043570
SIM-TXN-00580,CUST-0284,Sneha Kulkarni,59.75,6093.65,WALLET,UNKNOWN,2,5.0,STOP,NOT_ATTEMPTED,0.0,2026-08-09 20:31:33.043570
SIM-TXN-00581,CUST-0355,Rohan Deshmukh,51.71,3199.65,CARD,AUTH_FAILED,0,42.0,ESCALATE,SUCCESS,3199.65,2026-08-29 02:55:33.043570
SIM-TXN-00582,CUST-0311,Rahul Sharma,88.58,1750.7,WALLET,UNKNOWN,1,35.0,ESCALATE,FAILED,0.0,2026-08-13 02:06:33.043570
SIM-TXN-00583,CUST-0141,Rahul Sharma,57.65,4049.0,NETBANKING,BANK_ERROR,1,60.0,NOTIFY,SUCCESS,4049.0,2026-08-07 20:38:33.043570
SIM-TXN-00584,CUST-0071,Rahul Sharma,73.59,15011.24,NETBANKING,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-26 17:19:33.043570
SIM-TXN-00585,CUST-0441,Rahul Sharma,67.02,2822.82,CARD,BANK_ERROR,0,70.0,RETRY,SUCCESS,2822.82,2026-08-15 00:21:33.043570
SIM-TXN-00586,CUST-0352,Priya Patil,89.13,2976.72,CARD,BANK_ERROR,2,50.0,STOP,NOT_ATTEMPTED,0.0,2026-08-31 09:02:33.043570
SIM-TXN-00587,CUST-0500,Ananya Kulkarni,60.86,1690.05,NETBANKING,UNKNOWN,2,10.0,STOP,NOT_ATTEMPTED,0.0,2026-08-07 01:01:33.043570
SIM-TXN-00588,CUST-0390,Ananya Kulkarni,67.53,1236.6,WALLET,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-27 18:15:33.043570
SIM-TXN-00589,CUST-0483,Amit Joshi,92.88,4742.26,WALLET,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-26 02:07:33.043570
SIM-TXN-00590,CUST-0147,Aditya More,71.81,1230.45,WALLET,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,FAILED,0.0,2026-08-02 22:34:33.043570
SIM-TXN-00591,CUST-0196,Neha Shah,62.55,2584.41,UPI,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,2584.41,2026-08-09 02:45:33.043570
SIM-TXN-00592,CUST-0147,Aditya More,71.81,1665.49,CARD,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,FAILED,0.0,2026-08-15 05:20:33.043570
SIM-TXN-00593,CUST-0105,Rohan Deshmukh,90.78,3580.24,UPI,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,FAILED,0.0,2026-08-06 10:54:33.043570
SIM-TXN-00594,CUST-0316,Neha Shah,96.17,3187.3,CARD,INSUFFICIENT_FUNDS,2,23.0,STOP,NOT_ATTEMPTED,0.0,2026-08-31 05:47:33.043570
SIM-TXN-00595,CUST-0288,Pooja Jadhav,56.88,5597.26,NETBANKING,BANK_ERROR,2,40.0,STOP,NOT_ATTEMPTED,0.0,2026-08-03 22:16:33.043570
SIM-TXN-00596,CUST-0475,Rohan Deshmukh,78.22,1622.93,WALLET,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-16 00:28:33.043570
SIM-TXN-00597,CUST-0495,Rohan Deshmukh,58.53,1966.68,UPI,AUTH_FAILED,2,17.0,STOP,NOT_ATTEMPTED,0.0,2026-08-13 05:29:33.043570
SIM-TXN-00598,CUST-0104,Sneha Kulkarni,67.45,1115.42,WALLET,AUTH_FAILED,0,47.0,ESCALATE,FAILED,0.0,2026-08-31 06:21:33.043570
SIM-TXN-00599,CUST-0189,Kunal Patil,55.58,1710.54,CARD,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-10 14:19:33.043570
SIM-TXN-00600,CUST-0151,Rahul Sharma,89.19,3300.54,UPI,BANK_ERROR,0,75.0,RETRY,FAILED,0.0,2026-08-25 04:13:33.043570
SIM-TXN-00601,CUST-0062,Priya Patil,50.91,4472.0,WALLET,BANK_ERROR,1,60.0,NOTIFY,SUCCESS,4472.0,2026-08-07 17:02:33.043570
SIM-TXN-00602,CUST-0083,Amit Joshi,91.24,1167.09,NETBANKING,AUTH_FAILED,0,52.0,NOTIFY,SUCCESS,1167.09,2026-08-08 20:03:33.043570
SIM-TXN-00603,CUST-0021,Rahul Sharma,88.96,4893.61,NETBANKING,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-04 02:30:33.043570
SIM-TXN-00604,CUST-0397,Aditya More,51.59,7219.28,NETBANKING,UNKNOWN,1,25.0,ESCALATE,FAILED,0.0,2026-08-26 19:53:33.043570
SIM-TXN-00605,CUST-0184,Sneha Kulkarni,86.47,3397.34,NETBANKING,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-11 19:13:33.043570
SIM-TXN-00606,CUST-0490,Ananya Kulkarni,77.3,10953.74,UPI,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-09 01:02:33.043570
SIM-TXN-00607,CUST-0213,Amit Joshi,74.38,1314.18,WALLET,AUTH_FAILED,0,47.0,ESCALATE,SUCCESS,1314.18,2026-08-11 12:00:33.043570
SIM-TXN-00608,CUST-0340,Ananya Kulkarni,64.56,901.69,NETBANKING,BANK_ERROR,1,65.0,NOTIFY,SUCCESS,901.69,2026-08-29 22:17:33.043570
SIM-TXN-00609,CUST-0272,Priya Patil,68.1,588.17,UPI,BANK_ERROR,0,70.0,RETRY,SUCCESS,588.17,2026-08-22 01:45:33.043570
SIM-TXN-00610,CUST-0124,Sneha Kulkarni,53.2,8077.48,CARD,UNKNOWN,0,30.0,ESCALATE,FAILED,0.0,2026-08-16 09:30:33.043570
SIM-TXN-00611,CUST-0196,Neha Shah,62.55,4119.52,UPI,UNKNOWN,1,30.0,ESCALATE,SUCCESS,4119.52,2026-08-14 15:53:33.043570
SIM-TXN-00612,CUST-0013,Amit Joshi,59.73,2334.45,NETBANKING,UNKNOWN,2,5.0,STOP,NOT_ATTEMPTED,0.0,2026-08-24 22:38:33.043570
SIM-TXN-00613,CUST-0229,Kunal Patil,87.75,3053.29,NETBANKING,BANK_ERROR,2,50.0,STOP,NOT_ATTEMPTED,0.0,2026-08-10 13:14:33.043570
SIM-TXN-00614,CUST-0165,Rohan Deshmukh,45.19,991.89,UPI,AUTH_FAILED,0,42.0,ESCALATE,FAILED,0.0,2026-08-26 06:34:33.043570
SIM-TXN-00615,CUST-0274,Sneha Kulkarni,83.38,17267.85,UPI,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,17267.85,2026-08-11 11:48:33.043570
SIM-TXN-00616,CUST-0443,Amit Joshi,69.21,2706.41,UPI,INSUFFICIENT_FUNDS,0,43.0,ESCALATE,FAILED,0.0,2026-08-21 14:21:33.043570
SIM-TXN-00617,CUST-0332,Priya Patil,95.25,2663.82,UPI,INSUFFICIENT_FUNDS,2,23.0,STOP,NOT_ATTEMPTED,0.0,2026-08-08 18:54:33.043570
SIM-TXN-00618,CUST-0013,Amit Joshi,59.73,4361.68,NETBANKING,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,4361.68,2026-08-04 06:14:33.043570
SIM-TXN-00619,CUST-0092,Priya Patil,57.2,3586.05,UPI,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-12 03:36:33.043570
SIM-TXN-00620,CUST-0467,Aditya More,50.28,2919.32,WALLET,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,2919.32,2026-08-21 11:56:33.043570
SIM-TXN-00621,CUST-0162,Priya Patil,70.89,1296.76,UPI,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-02 01:24:33.043570
SIM-TXN-00622,CUST-0329,Kunal Patil,59.82,3558.79,UPI,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-28 10:36:33.043570
SIM-TXN-00623,CUST-0024,Sneha Kulkarni,47.43,10999.66,UPI,INSUFFICIENT_FUNDS,1,33.0,ESCALATE,FAILED,0.0,2026-08-06 14:53:33.043570
SIM-TXN-00624,CUST-0149,Kunal Patil,91.6,7160.51,NETBANKING,INSUFFICIENT_FUNDS,2,23.0,STOP,NOT_ATTEMPTED,0.0,2026-08-05 17:27:33.043570
SIM-TXN-00625,CUST-0145,Rohan Deshmukh,97.92,8730.25,WALLET,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,FAILED,0.0,2026-08-03 04:37:33.043570
SIM-TXN-00626,CUST-0243,Amit Joshi,80.38,1621.37,CARD,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,1621.37,2026-08-26 15:02:33.043570
SIM-TXN-00627,CUST-0152,Priya Patil,77.42,1105.79,CARD,UNKNOWN,1,30.0,ESCALATE,FAILED,0.0,2026-08-31 06:41:33.043570
SIM-TXN-00628,CUST-0192,Priya Patil,66.12,2206.96,UPI,UNKNOWN,2,10.0,STOP,NOT_ATTEMPTED,0.0,2026-08-27 01:15:33.043570
SIM-TXN-00629,CUST-0073,Amit Joshi,62.18,2551.87,UPI,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-28 22:40:33.043570
SIM-TXN-00630,CUST-0202,Priya Patil,51.13,5856.77,UPI,AUTH_FAILED,1,37.0,ESCALATE,SUCCESS,5856.77,2026-08-17 10:32:33.043570
SIM-TXN-00631,CUST-0109,Kunal Patil,58.18,630.19,CARD,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,630.19,2026-08-29 20:46:33.043570
SIM-TXN-00632,CUST-0428,Pooja Jadhav,55.79,8296.93,UPI,BANK_TIMEOUT,0,78.0,RETRY,SUCCESS,8296.93,2026-08-27 14:36:33.043570
SIM-TXN-00633,CUST-0437,Aditya More,69.46,2150.8,WALLET,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-26 19:20:33.043570
SIM-TXN-00634,CUST-0038,Pooja Jadhav,57.14,1734.54,UPI,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,1734.54,2026-08-28 05:07:33.043570
SIM-TXN-00635,CUST-0250,Ananya Kulkarni,89.51,1086.07,NETBANKING,UNKNOWN,0,40.0,ESCALATE,FAILED,0.0,2026-08-12 11:08:33.043570
SIM-TXN-00636,CUST-0052,Priya Patil,85.06,649.44,UPI,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,649.44,2026-08-22 07:11:33.043570
SIM-TXN-00637,CUST-0169,Kunal Patil,74.73,4715.15,NETBANKING,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-28 09:02:33.043570
SIM-TXN-00638,CUST-0079,Kunal Patil,88.25,2588.04,NETBANKING,AUTH_FAILED,1,47.0,ESCALATE,FAILED,0.0,2026-08-09 11:09:33.043570
SIM-TXN-00639,CUST-0003,Amit Joshi,84.03,869.6,CARD,BANK_ERROR,2,50.0,STOP,NOT_ATTEMPTED,0.0,2026-08-30 22:55:33.043570
SIM-TXN-00640,CUST-0224,Sneha Kulkarni,79.92,866.05,NETBANKING,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,866.05,2026-08-16 21:07:33.043570
SIM-TXN-00641,CUST-0450,Ananya Kulkarni,59.99,1865.66,WALLET,BANK_ERROR,1,60.0,NOTIFY,FAILED,0.0,2026-08-23 22:52:33.043570
SIM-TXN-00642,CUST-0283,Amit Joshi,85.35,9276.29,UPI,BANK_TIMEOUT,1,83.0,RETRY,SUCCESS,9276.29,2026-08-08 03:53:33.043570
SIM-TXN-00643,CUST-0457,Aditya More,91.09,1982.92,NETBANKING,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-30 07:24:33.043570
SIM-TXN-00644,CUST-0040,Ananya Kulkarni,59.19,733.25,UPI,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-30 12:52:33.043570
SIM-TXN-00645,CUST-0016,Neha Shah,50.13,2005.01,WALLET,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-11 11:21:33.043570
SIM-TXN-00646,CUST-0465,Rohan Deshmukh,62.6,1962.2,NETBANKING,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-26 08:26:33.043570
SIM-TXN-00647,CUST-0242,Priya Patil,69.19,282.16,CARD,AUTH_FAILED,1,42.0,ESCALATE,SUCCESS,282.16,2026-08-28 14:58:33.043570
SIM-TXN-00648,CUST-0376,Neha Shah,75.14,2336.86,CARD,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,FAILED,0.0,2026-08-05 21:52:33.043570
SIM-TXN-00649,CUST-0204,Sneha Kulkarni,82.57,2028.91,UPI,BANK_ERROR,2,50.0,STOP,NOT_ATTEMPTED,0.0,2026-08-12 15:53:33.043570
SIM-TXN-00650,CUST-0435,Rohan Deshmukh,66.62,4259.75,CARD,UNKNOWN,2,10.0,STOP,NOT_ATTEMPTED,0.0,2026-08-08 04:17:33.043570
SIM-TXN-00651,CUST-0229,Kunal Patil,87.75,10712.48,CARD,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-23 19:04:33.043570
SIM-TXN-00652,CUST-0481,Rahul Sharma,85.3,6010.43,CARD,BANK_ERROR,1,70.0,RETRY,SUCCESS,6010.43,2026-08-13 19:42:33.043570
SIM-TXN-00653,CUST-0190,Ananya Kulkarni,63.53,1968.23,CARD,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-18 05:32:33.043570
SIM-TXN-00654,CUST-0199,Kunal Patil,47.03,1007.05,WALLET,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,1007.05,2026-08-31 07:19:33.043570
SIM-TXN-00655,CUST-0166,Neha Shah,78.77,19123.78,NETBANKING,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-13 18:34:33.043570
SIM-TXN-00656,CUST-0297,Aditya More,77.11,2559.01,CARD,AUTH_FAILED,1,42.0,ESCALATE,FAILED,0.0,2026-08-18 09:58:33.043570
SIM-TXN-00657,CUST-0301,Rahul Sharma,75.52,2467.95,UPI,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-13 05:45:33.043570
SIM-TXN-00658,CUST-0193,Amit Joshi,90.81,2393.95,CARD,UNKNOWN,2,15.0,STOP,NOT_ATTEMPTED,0.0,2026-08-20 06:15:33.043570
SIM-TXN-00659,CUST-0181,Rahul Sharma,90.82,2859.69,NETBANKING,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,FAILED,0.0,2026-08-29 06:55:33.043570
SIM-TXN-00660,CUST-0004,Sneha Kulkarni,49.61,2174.41,CARD,AUTH_FAILED,1,37.0,ESCALATE,SUCCESS,2174.41,2026-08-05 07:10:33.043570
SIM-TXN-00661,CUST-0264,Sneha Kulkarni,95.14,1542.36,CARD,AUTH_FAILED,0,52.0,NOTIFY,SUCCESS,1542.36,2026-08-18 06:36:33.043570
SIM-TXN-00662,CUST-0309,Kunal Patil,48.65,1575.79,UPI,INSUFFICIENT_FUNDS,2,13.0,STOP,NOT_ATTEMPTED,0.0,2026-08-12 06:33:33.043570
SIM-TXN-00663,CUST-0213,Amit Joshi,74.38,2377.48,UPI,INSUFFICIENT_FUNDS,1,38.0,ESCALATE,FAILED,0.0,2026-08-23 14:11:33.043570
SIM-TXN-00664,CUST-0108,Pooja Jadhav,87.43,1580.13,WALLET,AUTH_FAILED,0,52.0,NOTIFY,SUCCESS,1580.13,2026-08-07 14:39:33.043570
SIM-TXN-00665,CUST-0294,Sneha Kulkarni,74.89,1379.84,CARD,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-25 02:54:33.043570
SIM-TXN-00666,CUST-0021,Rahul Sharma,88.96,2657.51,CARD,UNKNOWN,0,40.0,ESCALATE,SUCCESS,2657.51,2026-08-09 23:36:33.043570
SIM-TXN-00667,CUST-0265,Rohan Deshmukh,90.41,1990.26,UPI,UNKNOWN,2,15.0,STOP,NOT_ATTEMPTED,0.0,2026-08-14 16:34:33.043570
SIM-TXN-00668,CUST-0485,Rohan Deshmukh,60.55,8129.01,WALLET,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-23 05:52:33.043570
SIM-TXN-00669,CUST-0445,Rohan Deshmukh,71.94,292.72,CARD,BANK_ERROR,1,65.0,NOTIFY,SUCCESS,292.72,2026-08-28 07:22:33.043570
SIM-TXN-00670,CUST-0421,Rahul Sharma,51.14,5844.2,NETBANKING,INSUFFICIENT_FUNDS,0,38.0,ESCALATE,FAILED,0.0,2026-08-17 09:15:33.043570
SIM-TXN-00671,CUST-0473,Amit Joshi,90.17,6613.5,UPI,BANK_ERROR,0,75.0,RETRY,SUCCESS,6613.5,2026-08-07 19:22:33.043570
SIM-TXN-00672,CUST-0056,Neha Shah,65.23,464.65,WALLET,BANK_TIMEOUT,0,83.0,RETRY,SUCCESS,464.65,2026-08-09 20:45:33.043570
SIM-TXN-00673,CUST-0244,Sneha Kulkarni,76.56,1855.39,UPI,UNKNOWN,2,10.0,STOP,NOT_ATTEMPTED,0.0,2026-08-24 16:44:33.043570
SIM-TXN-00674,CUST-0386,Neha Shah,82.26,1813.2,WALLET,BANK_TIMEOUT,2,63.0,STOP,NOT_ATTEMPTED,0.0,2026-08-07 17:19:33.043570
SIM-TXN-00675,CUST-0462,Priya Patil,65.46,791.55,UPI,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-31 08:06:33.043570
SIM-TXN-00676,CUST-0221,Rahul Sharma,69.64,1309.95,NETBANKING,AUTH_FAILED,0,47.0,ESCALATE,FAILED,0.0,2026-08-21 07:30:33.043570
SIM-TXN-00677,CUST-0118,Pooja Jadhav,70.51,1003.79,WALLET,UNKNOWN,1,30.0,ESCALATE,FAILED,0.0,2026-08-28 00:14:33.043570
SIM-TXN-00678,CUST-0051,Rahul Sharma,72.0,9915.12,NETBANKING,BANK_ERROR,1,65.0,NOTIFY,FAILED,0.0,2026-08-05 14:31:33.043570
SIM-TXN-00679,CUST-0146,Neha Shah,48.88,5159.23,WALLET,AUTH_FAILED,1,37.0,ESCALATE,SUCCESS,5159.23,2026-08-02 02:44:33.043570
SIM-TXN-00680,CUST-0296,Neha Shah,85.65,6749.64,UPI,AUTH_FAILED,1,47.0,ESCALATE,FAILED,0.0,2026-08-16 04:00:33.043570
SIM-TXN-00681,CUST-0210,Ananya Kulkarni,83.15,4347.42,CARD,BANK_ERROR,1,70.0,RETRY,SUCCESS,4347.42,2026-08-13 08:00:33.043570
SIM-TXN-00682,CUST-0134,Sneha Kulkarni,66.4,989.06,WALLET,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-18 10:20:33.043570
SIM-TXN-00683,CUST-0314,Sneha Kulkarni,82.49,1604.21,WALLET,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,1604.21,2026-08-27 03:58:33.043570
SIM-TXN-00684,CUST-0248,Pooja Jadhav,84.41,3610.13,WALLET,BANK_TIMEOUT,1,83.0,RETRY,FAILED,0.0,2026-08-28 01:54:33.043570
SIM-TXN-00685,CUST-0177,Aditya More,63.74,918.09,WALLET,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-08 01:46:33.043570
SIM-TXN-00686,CUST-0438,Pooja Jadhav,79.33,4317.36,UPI,INSUFFICIENT_FUNDS,2,18.0,STOP,NOT_ATTEMPTED,0.0,2026-08-12 05:56:33.043570
SIM-TXN-00687,CUST-0229,Kunal Patil,87.75,2013.72,CARD,INSUFFICIENT_FUNDS,0,48.0,ESCALATE,SUCCESS,2013.72,2026-08-20 00:29:33.043570
SIM-TXN-00688,CUST-0403,Amit Joshi,58.27,1808.3,UPI,BANK_ERROR,0,65.0,NOTIFY,SUCCESS,1808.3,2026-08-30 17:30:33.043570
SIM-TXN-00689,CUST-0003,Amit Joshi,84.03,4310.32,CARD,INSUFFICIENT_FUNDS,1,43.0,ESCALATE,FAILED,0.0,2026-08-21 14:30:33.043570
SIM-TXN-00690,CUST-0046,Neha Shah,58.07,3482.17,CARD,BANK_TIMEOUT,1,73.0,RETRY,SUCCESS,3482.17,2026-08-03 12:12:33.043570
SIM-TXN-00691,CUST-0371,Rahul Sharma,77.13,1828.46,WALLET,BANK_ERROR,2,45.0,STOP,NOT_ATTEMPTED,0.0,2026-08-31 15:41:33.043570
SIM-TXN-00692,CUST-0267,Aditya More,94.97,6170.06,UPI,BANK_TIMEOUT,0,88.0,RETRY,SUCCESS,6170.06,2026-08-21 18:26:33.043570
SIM-TXN-00693,CUST-0006,Neha Shah,56.59,1027.77,NETBANKING,BANK_TIMEOUT,0,78.0,RETRY,SUCCESS,1027.77,2026-08-29 01:47:33.043570
SIM-TXN-00694,CUST-0262,Priya Patil,48.3,3994.8,CARD,AUTH_FAILED,2,17.0,STOP,NOT_ATTEMPTED,0.0,2026-08-09 12:05:33.043570
SIM-TXN-00695,CUST-0346,Neha Shah,61.72,3922.49,CARD,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-01 19:16:33.043570
SIM-TXN-00696,CUST-0500,Ananya Kulkarni,60.86,1905.24,NETBANKING,BANK_TIMEOUT,1,78.0,RETRY,SUCCESS,1905.24,2026-08-19 18:34:33.043570
SIM-TXN-00697,CUST-0208,Pooja Jadhav,95.29,3168.16,UPI,AUTH_FAILED,2,27.0,STOP,NOT_ATTEMPTED,0.0,2026-08-04 21:54:33.043570
SIM-TXN-00698,CUST-0471,Rahul Sharma,62.94,897.05,NETBANKING,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-27 05:40:33.043570
SIM-TXN-00699,CUST-0469,Kunal Patil,66.73,5111.36,NETBANKING,AUTH_FAILED,1,42.0,ESCALATE,SUCCESS,5111.36,2026-08-10 15:26:33.043570
SIM-TXN-00700,CUST-0233,Amit Joshi,69.14,2105.02,UPI,UNKNOWN,1,30.0,ESCALATE,SUCCESS,2105.02,2026-08-24 19:54:33.043570
SIM-TXN-00701,CUST-0055,Rohan Deshmukh,76.61,1606.51,NETBANKING,AUTH_FAILED,1,42.0,ESCALATE,FAILED,0.0,2026-08-25 03:36:33.043570
SIM-TXN-00702,CUST-0490,Ananya Kulkarni,77.3,5648.85,NETBANKING,BANK_TIMEOUT,2,58.0,STOP,NOT_ATTEMPTED,0.0,2026-08-21 22:35:33.043570
SIM-TXN-00703,CUST-0495,Rohan Deshmukh,58.53,1389.26,WALLET,BANK_ERROR,0,65.0,NOTIFY,FAILED,0.0,2026-08-22 16:09:33.043570
SIM-TXN-00704,CUST-0349,Kunal Patil,59.65,790.95,UPI,BANK_ERROR,1,60.0,NOTIFY,SUCCESS,790.95,2026-08-04 20:45:33.043570
SIM-TXN-00705,CUST-0196,Neha Shah,62.55,702.54,CARD,AUTH_FAILED,2,22.0,STOP,NOT_ATTEMPTED,0.0,2026-08-12 06:06:33.043570
